ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,tract_id
10002836,HY192144,03/20/2015 04:33:00 PM,001XX S KENTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1113,11,28,25,18,1145677.0,1899098.0,2015,02/10/2018 03:50:01 PM,41.879117911,-87.74056459100001,"(41.879117911, -87.740564591)",1400000US1703117031252202
10002837,HY191953,03/18/2015 02:45:00 PM,079XX S DOBSON AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,624,6,8,44,06,1184598.0,1852672.0,2015,02/10/2018 03:50:01 PM,41.750895099,-87.59911130100001,"(41.750895099, -87.599111301)",1400000US1703117031440101
10002838,HY192163,03/20/2015 03:10:00 PM,051XX S PULASKI RD,0460,BATTERY,SIMPLE,SIDEWALK,False,False,815,8,23,62,08B,1150563.0,1870470.0,2015,02/10/2018 03:50:01 PM,41.800464977,-87.723370404,"(41.800464977, -87.723370404)",1400000US1703117031620100
10002839,HY191922,03/04/2015 02:00:00 PM,069XX S ASHLAND AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,BANK,False,False,735,7,17,67,10,1166876.0,1858789.0,2015,02/10/2018 03:50:01 PM,41.768077626,-87.66387878799999,"(41.768077626, -87.663878788)",1400000US1703117031671500
10002840,HY191950,03/18/2015 09:00:00 AM,048XX W THOMAS ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1531,15,37,25,26,1143928.0,1906881.0,2015,02/10/2018 03:50:01 PM,41.900508343,-87.746791341,"(41.900508343, -87.746791341)",1400000US1703117031251000
10002841,HY192152,03/20/2015 01:00:00 PM,070XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,733,7,17,68,14,1170859.0,1858210.0,2015,02/10/2018 03:50:01 PM,41.766402779,-87.649296123,"(41.766402779, -87.649296123)",1400000US1703117031681100
10002842,HY192044,03/20/2015 02:48:00 PM,020XX W CHICAGO AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1221,12,1,24,06,1162692.0,1905336.0,2015,02/10/2018 03:50:01 PM,41.895896023,-87.677913394,"(41.895896023, -87.677913394)",1400000US1703117031243000
10002843,HY192155,03/20/2015 05:00:00 PM,056XX W FULTON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,False,False,1512,15,29,25,26,1138301.0,1901440.0,2015,02/10/2018 03:50:01 PM,41.885681266999995,-87.767591671,"(41.885681267, -87.767591671)",1400000US1703117031252000
10002844,HY192094,03/18/2015 08:00:00 PM,069XX S ASHLAND AVE,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,734,7,17,67,08B,1166876.0,1858782.0,2015,02/10/2018 03:50:01 PM,41.768058417,-87.663878988,"(41.768058417, -87.663878988)",1400000US1703117031671500
10002845,HY192180,03/20/2015 05:35:00 PM,060XX S ELIZABETH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,713,7,16,67,04B,1169021.0,1864824.0,2015,02/10/2018 03:50:01 PM,41.784592327,-87.65584208799999,"(41.784592327, -87.655842088)",1400000US1703117031670900
10002846,HY192141,03/20/2015 05:00:00 PM,056XX S TRIPP AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,813,8,13,62,08B,1148998.0,1866777.0,2015,02/10/2018 03:50:01 PM,41.790361149,-87.729205005,"(41.790361149, -87.729205005)",1400000US1703117031620300
10002847,HY191907,03/20/2015 12:10:00 PM,002XX N LAVERGNE AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,1532,15,28,25,08A,1143003.0,1901153.0,2015,02/10/2018 03:50:01 PM,41.884807341999995,-87.75033191,"(41.884807342, -87.75033191)",1400000US1703117031251800
10002850,HY192150,03/20/2015 04:53:00 PM,017XX E 74TH ST,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,True,324,3,8,43,08A,1189039.0,1856255.0,2015,02/10/2018 03:50:01 PM,41.760622024,-87.582722995,"(41.760622024, -87.582722995)",1400000US1703117031430900
10002851,HY191989,03/14/2015 09:00:00 PM,037XX W DIVISION ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,1112,11,27,23,26,1151288.0,1907741.0,2015,02/10/2018 03:50:01 PM,41.902727001,-87.71973487,"(41.902727001, -87.71973487)",1400000US1703117031231200
10002853,HY192142,03/20/2015 04:49:00 PM,028XX W 62ND ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,False,823,8,15,66,26,1158304.0,1863401.0,2015,02/10/2018 03:50:01 PM,41.780912416999996,-87.69517391299999,"(41.780912417, -87.695173913)",1400000US1703117031660301
10002854,HY192189,03/19/2015 05:30:00 PM,084XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,632,6,6,44,14,1179504.0,1849109.0,2015,02/10/2018 03:50:01 PM,41.741235586,-87.617886592,"(41.741235586, -87.617886592)",1400000US1703117031440300
10002858,HY191253,03/19/2015 10:30:00 PM,011XX W 62ND ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,False,True,712,7,16,68,04B,1169873.0,1863687.0,2015,02/10/2018 03:50:01 PM,41.781453799999994,-87.652751307,"(41.7814538, -87.652751307)",1400000US1703117031680600
10002859,HY192128,03/20/2015 04:13:00 PM,015XX E 65TH PL,0460,BATTERY,SIMPLE,SIDEWALK,False,True,321,3,5,42,08B,1187690.0,1861874.0,2015,02/10/2018 03:50:01 PM,41.77607324,-87.58748848,"(41.77607324, -87.58748848)",1400000US1703117031843900
10002860,HY191994,03/20/2015 12:30:00 PM,0000X S CICERO AVE,031A,ROBBERY,ARMED: HANDGUN,VACANT LOT/LAND,False,False,1113,11,28,25,03,1144403.0,1899204.0,2015,02/10/2018 03:50:01 PM,41.879432838,-87.745239883,"(41.879432838, -87.745239883)",1400000US1703117031252202
10002861,HY192153,03/20/2015 05:05:00 PM,011XX N KEYSTONE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1111,11,27,23,08B,1149175.0,1907376.0,2015,02/10/2018 03:50:01 PM,41.901766615,-87.727505825,"(41.901766615, -87.727505825)",1400000US1703117031842100
10002862,HY191804,03/20/2015 12:45:00 PM,062XX S STEWART AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,711,7,20,68,08A,1174692.0,1863689.0,2015,02/10/2018 03:50:01 PM,41.781353265,-87.635083754,"(41.781353265, -87.635083754)",1400000US1703117031834600
10002863,HY192168,01/16/2015 07:30:00 PM,047XX W HARRISON ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,COMMERCIAL / BUSINESS OFFICE,False,False,1131,11,24,25,26,1144981.0,1896934.0,2015,02/10/2018 03:50:01 PM,41.873192794,-87.743174845,"(41.873192794, -87.743174845)",1400000US1703117031831400
10002866,HY192046,03/20/2015 03:45:00 PM,035XX N OAKLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1921,19,47,5,08B,1160410.0,1923401.0,2015,02/10/2018 03:50:01 PM,41.945515195,-87.685793691,"(41.945515195, -87.685793691)",1400000US1703117031050900
10002867,HY192056,03/20/2015 01:00:00 PM,052XX S HARPER AVE,0820,THEFT,$500 AND UNDER,COLLEGE/UNIVERSITY RESIDENCE HALL,False,False,234,2,4,41,06,1187175.0,1870551.0,2015,02/10/2018 03:50:01 PM,41.799895846999995,-87.589101058,"(41.799895847, -87.589101058)",1400000US1703117031410800
10002868,HY192161,03/03/2015 10:00:00 AM,009XX S CENTRAL PARK AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1133,11,24,29,11,1152521.0,1895697.0,2015,02/10/2018 03:50:01 PM,41.869652735,-87.715524317,"(41.869652735, -87.715524317)",1400000US1703117031843000
10002869,HY192206,03/20/2015 05:45:00 PM,047XX N CLARENDON AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1914,19,46,3,08B,1170060.0,1931632.0,2015,02/10/2018 03:50:01 PM,41.967895809,-87.650082791,"(41.967895809, -87.650082791)",1400000US1703117031031400
10002871,HY192111,03/20/2015 03:45:00 PM,052XX S PULASKI RD,0810,THEFT,OVER $500,SIDEWALK,True,False,815,8,23,62,06,1150590.0,1869566.0,2015,02/10/2018 03:50:01 PM,41.79798374,-87.723294914,"(41.79798374, -87.723294914)",1400000US1703117031620100
10002873,HY192238,03/20/2015 06:00:00 PM,026XX E 75TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,334,3,7,43,18,1195183.0,1855748.0,2015,02/10/2018 03:50:01 PM,41.759081459,-87.56022212200001,"(41.759081459, -87.560222122)",1400000US1703117031431302
10002874,HY192248,03/20/2015 06:30:00 PM,0000X S MENARD AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,False,1513,15,29,25,26,1137727.0,1899320.0,2015,02/10/2018 03:50:01 PM,41.879874073,-87.76975067299999,"(41.879874073, -87.769750673)",1400000US1703117031252101
10002875,HY191964,03/20/2015 02:50:00 PM,113XX S AVENUE M,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,433,4,10,52,08A,1201563.0,1830478.0,2015,02/10/2018 03:50:01 PM,41.689578963,-87.537696276,"(41.689578963, -87.537696276)",1400000US1703117031520600
10002876,HY192207,03/20/2015 04:20:00 PM,065XX W DIVERSEY AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,2512,25,36,19,26,1132377.0,1917897.0,2015,02/10/2018 03:50:01 PM,41.930946496,-87.788962647,"(41.930946496, -87.788962647)",1400000US1703117031831500
10002877,HY192203,03/20/2015 05:00:00 AM,032XX W 83RD PL,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,834,8,18,70,06,1156178.0,1849046.0,2015,02/10/2018 03:50:01 PM,41.741563083,-87.70335374,"(41.741563083, -87.70335374)",1400000US1703117031700402
10002878,HY192121,03/20/2015 12:00:00 PM,052XX S LAKE PARK AVE,0820,THEFT,$500 AND UNDER,ATHLETIC CLUB,False,False,234,2,4,41,06,1187633.0,1870769.0,2015,02/10/2018 03:50:01 PM,41.800483161,-87.58741453100001,"(41.800483161, -87.587414531)",1400000US1703117031410800
10002879,HY192140,03/20/2015 04:45:00 PM,012XX W 79TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,True,False,612,6,21,71,06,1169539.0,1852401.0,2015,02/10/2018 03:50:01 PM,41.750490827,-87.65430247399999,"(41.750490827, -87.654302474)",1400000US1703117031710700
10002880,HY192143,03/20/2015 04:29:00 PM,001XX E 58TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,True,False,232,2,20,40,26,1178271.0,1866596.0,2015,02/10/2018 03:50:01 PM,41.789249862,-87.621874243,"(41.789249862, -87.621874243)",1400000US1703117031400500
10002881,HY192127,03/20/2015 12:00:00 PM,052XX S LAKE PARK AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATHLETIC CLUB,False,False,234,2,4,41,11,1187633.0,1870769.0,2015,02/10/2018 03:50:01 PM,41.800483161,-87.58741453100001,"(41.800483161, -87.587414531)",1400000US1703117031410800
10002882,HY192217,09/01/2014 05:00:00 PM,030XX W LOGAN BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1411,14,35,22,26,1155446.0,1917130.0,2014,02/10/2018 03:50:01 PM,41.928408571,-87.70420874,"(41.928408571, -87.70420874)",1400000US1703117031220500
10002883,HY191926,03/19/2015 08:00:00 PM,022XX N SPAULDING AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1413,14,26,22,06,1153783.0,1914681.0,2015,02/10/2018 03:50:01 PM,41.921721635,-87.710385091,"(41.921721635, -87.710385091)",1400000US1703117031221100
10002885,HY192230,03/20/2015 05:22:00 PM,026XX W PETERSON AVE,0820,THEFT,$500 AND UNDER,PARK PROPERTY,False,False,2413,24,50,2,06,1157445.0,1939758.0,2015,02/10/2018 03:50:01 PM,41.990460631,-87.696244895,"(41.990460631, -87.696244895)",1400000US1703117031020802
10002886,HY192229,03/20/2015 06:05:00 PM,078XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,612,6,17,71,08B,1171002.0,1852925.0,2015,02/10/2018 03:50:01 PM,41.751896943,-87.64892609299999,"(41.751896943, -87.648926093)",1400000US1703117031710800
10002887,HY192232,03/20/2015 06:00:00 PM,077XX S STEWART AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,623,6,17,69,08A,1174961.0,1853829.0,2015,02/10/2018 03:50:01 PM,41.754290293000004,-87.634391298,"(41.754290293, -87.634391298)",1400000US1703117031691200
10002889,HY191761,03/19/2015 03:55:00 PM,079XX S RACINE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,True,False,612,6,21,71,08A,1169701.0,1852109.0,2015,02/10/2018 03:50:01 PM,41.74968603,-87.653717282,"(41.74968603, -87.653717282)",1400000US1703117031710700
10002891,HY192148,03/20/2015 05:00:00 PM,049XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,224,2,3,38,08B,1177989.0,1872402.0,2015,02/10/2018 03:50:01 PM,41.805188471,-87.622732254,"(41.805188471, -87.622732254)",1400000US1703117031381800
10002892,HY192225,03/20/2015 06:10:00 PM,051XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),True,False,1533,15,28,25,18,1142285.0,1899542.0,2015,02/10/2018 03:50:01 PM,41.880399914,-87.75300855299999,"(41.880399914, -87.753008553)",1400000US1703117031251800
10002893,HY192184,03/17/2015 06:00:00 PM,024XX W FOSTER AVE,0810,THEFT,OVER $500,ALLEY,True,False,2031,20,40,4,06,1159090.0,1934458.0,2015,02/10/2018 03:50:01 PM,41.975883462,-87.690340565,"(41.975883462, -87.690340565)",1400000US1703117031040201
10002894,HY192193,03/20/2015 05:30:00 PM,014XX W 81ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,612,6,21,71,08B,1167968.0,1851030.0,2015,02/10/2018 03:50:01 PM,41.746762491,-87.660098661,"(41.746762491, -87.660098661)",1400000US1703117031710600
10002895,HY192202,03/11/2015 05:42:00 PM,021XX N LAPORTE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,2522,25,31,19,11,1143046.0,1913701.0,2015,02/10/2018 03:50:01 PM,41.919239668,-87.749860607,"(41.919239668, -87.749860607)",1400000US1703117031191100
10002896,HY192192,03/20/2015 05:15:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,42,32,06,1176338.0,1901346.0,2015,02/10/2018 03:50:01 PM,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",1400000US1703117031839100
10002897,HY192241,03/20/2015 09:00:00 AM,034XX N MAJOR AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",False,False,1633,16,38,15,06,1137757.0,1922269.0,2015,02/10/2018 03:50:01 PM,41.942848288,-87.76908616799999,"(41.942848288, -87.769086168)",1400000US1703117031151200
10002898,HY192066,03/20/2015 03:51:00 PM,022XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,131,1,3,33,07,1176662.0,1889603.0,2015,02/10/2018 03:50:01 PM,41.852419423,-87.627080475,"(41.852419423, -87.627080475)",1400000US1703117031841000
10002899,HY192195,03/20/2015 05:49:00 PM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,833,8,13,65,06,1145727.0,1853720.0,2015,02/10/2018 03:50:01 PM,41.754592961,-87.74152853700001,"(41.754592961, -87.741528537)",1400000US1703117031650500
10002900,HY191951,03/20/2015 02:22:00 PM,016XX S CLARK ST,0460,BATTERY,SIMPLE,OTHER,False,False,131,1,25,33,08B,1175771.0,1892296.0,2015,02/10/2018 03:50:01 PM,41.859829266999995,-87.630269741,"(41.859829267, -87.630269741)",1400000US1703117031330200
10002901,HY192263,03/20/2015 04:30:00 PM,043XX S SACRAMENTO AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARK PROPERTY,False,False,922,9,14,58,04B,1157080.0,1875820.0,2015,02/10/2018 03:50:01 PM,41.815016693000004,-87.69932556100001,"(41.815016693, -87.699325561)",1400000US1703117031580502
10002902,HY192145,03/20/2015 04:30:00 PM,048XX W MADISON ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,GAS STATION,False,False,1533,15,28,25,04B,1144203.0,1899587.0,2015,02/10/2018 03:50:01 PM,41.880487595,-87.745964635,"(41.880487595, -87.745964635)",1400000US1703117031252202
10002903,HY192268,03/20/2015 03:00:00 PM,003XX W BARRY AVE,0820,THEFT,$500 AND UNDER,VEHICLE-COMMERCIAL,False,False,1934,19,44,6,06,1173389.0,1920670.0,2015,02/10/2018 03:50:01 PM,41.937742268,-87.638169375,"(41.937742268, -87.638169375)",1400000US1703117031063200
10002905,HY192261,03/20/2015 04:00:00 PM,035XX W FRANKLIN BLVD,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,False,False,1121,11,27,23,26,1152627.0,1903104.0,2015,02/10/2018 03:50:01 PM,41.889976233,-87.71493922100001,"(41.889976233, -87.714939221)",1400000US1703117031231500
10002906,HY192204,03/20/2015 05:12:00 PM,049XX W ADAMS ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,True,False,1533,15,28,25,08B,1143679.0,1898882.0,2015,02/10/2018 03:50:01 PM,41.878562813,-87.747906394,"(41.878562813, -87.747906394)",1400000US1703117031252202
10002907,HY192228,03/20/2015 05:25:00 PM,010XX N PULASKI RD,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,False,1112,11,27,23,18,1149528.0,1906734.0,2015,02/10/2018 03:50:01 PM,41.899998054,-87.72622589,"(41.899998054, -87.72622589)",1400000US1703117031842100
10002909,HY192289,03/20/2015 01:30:00 PM,080XX S EXCHANGE AVE,0460,BATTERY,SIMPLE,STREET,False,False,422,4,7,46,08B,1197222.0,1852411.0,2015,02/10/2018 03:50:01 PM,41.749873967,-87.55286039399999,"(41.749873967, -87.552860394)",1400000US1703117031460100
10002910,HY192281,03/20/2015 08:30:00 AM,005XX W 14TH PL,0820,THEFT,$500 AND UNDER,STREET,False,False,124,1,2,28,06,1172785.0,1893220.0,2015,02/10/2018 03:50:01 PM,41.862431367,-87.641203071,"(41.862431367, -87.641203071)",1400000US1703117031841900
10002911,HY192158,03/19/2015 11:30:00 PM,067XX N OLIPHANT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1611,16,41,9,07,1125223.0,1944506.0,2015,02/10/2018 03:50:01 PM,42.004086187,-87.81466076299999,"(42.004086187, -87.814660763)",1400000US1703117031090200
10002912,HY192258,03/20/2015 06:40:00 PM,069XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,733,7,6,68,18,1172163.0,1858942.0,2015,02/10/2018 03:50:01 PM,41.768382919000004,-87.64449500200001,"(41.768382919, -87.644495002)",1400000US1703117031681100
10002913,HY192277,03/20/2015 06:00:00 AM,014XX W BLACKHAWK ST,0560,ASSAULT,SIMPLE,PARK PROPERTY,False,False,1433,14,32,24,08A,1166598.0,1909431.0,2015,02/10/2018 03:50:01 PM,41.907050205,-87.663450096,"(41.907050205, -87.663450096)",1400000US1703117031241600
10002914,HY192300,03/20/2015 07:10:00 PM,095XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,511,5,6,49,14,1180591.0,1841843.0,2015,02/10/2018 03:50:01 PM,41.721271939,-87.614126374,"(41.721271939, -87.614126374)",1400000US1703117031490500
10002915,HY192296,03/20/2015 07:00:00 PM,049XX W MONROE ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,True,False,1533,15,28,25,03,1143657.0,1899212.0,2015,02/10/2018 03:50:01 PM,41.879468786,-87.74797891,"(41.879468786, -87.74797891)",1400000US1703117031252202
10002916,HY192273,03/20/2015 05:30:00 PM,027XX W CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,WAREHOUSE,True,False,1221,12,26,24,26,1158081.0,1905216.0,2015,02/10/2018 03:50:01 PM,41.895662143,-87.694851912,"(41.895662143, -87.694851912)",1400000US1703117031242800
10002919,HY192102,03/20/2015 03:39:00 PM,0000X E CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,False,1833,18,42,8,26,1176488.0,1905735.0,2015,02/10/2018 03:50:01 PM,41.896690521,-87.62723201600001,"(41.896690521, -87.627232016)",1400000US1703117031081201
10002920,HY191843,03/10/2015 06:00:00 PM,014XX N RIDGEWAY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,2535,25,26,23,05,1151105.0,1909373.0,2015,02/10/2018 03:50:01 PM,41.907208956999995,-87.720364231,"(41.907208957, -87.720364231)",1400000US1703117031230700
10002921,HY192252,03/20/2015 06:00:00 AM,027XX N MOBILE AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE PORCH/HALLWAY,False,True,2512,25,29,19,17,1133945.0,1917439.0,2015,02/10/2018 03:50:01 PM,41.929662228000005,-87.783211259,"(41.929662228, -87.783211259)",1400000US1703117031190601
10002922,HY191940,02/14/2015 01:00:00 PM,0000X W CHICAGO AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),False,False,1832,18,42,8,11,1175959.0,1905721.0,2015,02/10/2018 03:50:01 PM,41.896664035,-87.62917534399999,"(41.896664035, -87.629175344)",1400000US1703117031081600
10002924,HY192247,03/20/2015 05:40:00 PM,002XX E HURON ST,0460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,False,False,1834,18,42,8,08B,1178046.0,1905133.0,2015,02/10/2018 03:50:01 PM,41.895003278000004,-87.62152816,"(41.895003278, -87.62152816)",1400000US1703117031081401
10002925,HY192124,02/04/2015 12:00:00 AM,055XX W BELMONT AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CTA TRAIN,False,False,2514,25,30,19,10,1138653.0,1920720.0,2015,02/10/2018 03:50:01 PM,41.938581442,-87.765830579,"(41.938581442, -87.765830579)",1400000US1703117031190300
10002927,HY192322,03/20/2015 07:25:00 PM,026XX W LE MOYNE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1423,14,26,24,18,1158391.0,1909870.0,2015,02/10/2018 03:50:01 PM,41.908426774,-87.69358588,"(41.908426774, -87.69358588)",1400000US1703117031241000
10002928,HY192262,03/20/2015 05:30:00 PM,016XX W PRATT BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,2432,24,49,1,06,1164153.0,1945240.0,2015,02/10/2018 03:50:01 PM,42.005363796,-87.67141556799999,"(42.005363796, -87.671415568)",1400000US1703117031010702
10002929,HY192314,03/20/2015 06:00:00 PM,049XX S LANGLEY AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,223,2,4,38,06,1181762.0,1872411.0,2015,02/10/2018 03:50:01 PM,41.805126734,-87.60889432200001,"(41.805126734, -87.608894322)",1400000US1703117031843600
10002930,HY192234,03/20/2015 05:28:00 PM,032XX E 87TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,False,False,424,4,7,46,14,1199041.0,1847899.0,2015,02/10/2018 03:50:01 PM,41.737447244,-87.546346166,"(41.737447244, -87.546346166)",1400000US1703117031460200
10002931,HY191931,03/19/2015 12:00:00 PM,079XX S EXCHANGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,422,4,7,46,08B,1197208.0,1852988.0,2015,02/10/2018 03:50:01 PM,41.751457646,-87.552892516,"(41.751457646, -87.552892516)",1400000US1703117031460100
10002933,HY192318,03/20/2015 06:30:00 PM,035XX W MONROE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,False,False,1123,11,28,27,14,1152842.0,1899307.0,2015,02/10/2018 03:50:01 PM,41.879552619,-87.714250236,"(41.879552619, -87.714250236)",1400000US1703117031271400
10002934,HY191962,03/18/2015 08:48:00 PM,103XX S AVENUE G,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,432,4,10,52,26,1203152.0,1836921.0,2015,02/10/2018 03:50:01 PM,41.707218674,-87.531659545,"(41.707218674, -87.531659545)",1400000US1703117031520400
10002935,HY192212,03/20/2015 05:35:00 PM,010XX W 87TH ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,False,False,613,6,21,71,03,1170700.0,1847122.0,2015,02/10/2018 03:50:01 PM,41.735979311,-87.65020160200001,"(41.735979311, -87.650201602)",1400000US1703117031711000
